INDEX_NAME,SURVEY,AREA,SEASON,STOCK,YEAR,LENGTH,FREQUENCY
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,48,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,49,0.044990387
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,50,0.065270306
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,51,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,52,0.040236805
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,53,0.025033501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,55,0.025033501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,58,0.025033501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,62,0.025033501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,64,0.025033501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,65,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,67,0.025033501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,68,0.025033501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1991,79,0.043213377
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1992,21,0.013031404
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1992,50,0.013031404
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1992,55,0.013031404
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1992,62,0.013031404
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,16,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,19,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,21,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,26,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,29,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,30,0.089980773
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,31,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,32,0.089980773
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,34,0.060193691
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,35,0.044990387
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,36,0.089980773
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,37,0.13497116
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,38,0.044990387
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,39,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,40,0.036359752
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,41,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1993,54,0.036359752
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,7,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,23,0.025033501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,26,0.040399725
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,27,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,29,0.035403167
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,32,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,35,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,37,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,39,0.050606471
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,41,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,42,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,47,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,62,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,63,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1994,72,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,27,0.022804956
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,31,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,32,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,34,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,35,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,37,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,38,0.043004819
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,39,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,40,0.022804956
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,41,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,43,0.047736713
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,47,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,49,0.022804956
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,63,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,69,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1995,70,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,18,0.022724845
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,22,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,26,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,33,0.04544969
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,34,0.04544969
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,35,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,36,0.068174535
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,37,0.03648793
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,38,0.063693655
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,39,0.04544969
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,40,0.059212775
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,42,0.063693655
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,44,0.04544969
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,45,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,46,0.07297586
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,47,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,48,0.04544969
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,50,0.03648793
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,52,0.03648793
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,53,0.109143345
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,54,0.04544969
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,56,0.022724845
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,57,0.022724845
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,58,0.063693655
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,59,0.04096881
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1996,61,0.022724845
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,8,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,30,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,33,0.022947376
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,39,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,44,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,45,0.022947376
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,53,0.018179876
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,55,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,57,0.022947376
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,69,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,74,0.022947376
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,77,0.022947376
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1997,84,0.022947376
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1998,38,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1998,41,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1998,46,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1998,54,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1998,59,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1998,61,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1998,62,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1998,95,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,8,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,9,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,10,0.047736713
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,12,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,17,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,18,0.047736713
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,19,0.165221107
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,20,0.24783166
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,21,0.260694534
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,22,0.205620831
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,23,0.157884118
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,24,0.165221107
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,25,0.157884118
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,26,0.17808398
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,27,0.082610553
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,28,0.075273565
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,29,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,31,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,32,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,34,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,36,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,38,0.055073702
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,39,0.075273565
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,40,0.110147404
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,41,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,43,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,47,0.110147404
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,48,0.055073702
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,49,0.055073702
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,50,0.075273565
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,51,0.075273565
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,52,0.055073702
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,53,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,54,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,55,0.055073702
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,56,0.040399725
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,57,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,61,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,62,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,63,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,66,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,67,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,70,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,100,0.015203304
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,1999,102,0.027536851
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,10,0.030596501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,11,0.040399725
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,18,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,19,0.050796364
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,21,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,22,0.09510907
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,23,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,24,0.056687792
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,25,0.056687792
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,26,0.093175722
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,27,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,28,0.09513162
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,29,0.091219825
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,30,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,31,0.040399725
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,32,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,33,0.115331482
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,34,0.03648793
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,35,0.040399725
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,36,0.078843552
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,37,0.060599587
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,38,0.097087517
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,39,0.03648793
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,40,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,41,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,42,0.038443827
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,43,0.038443827
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,44,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,45,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,46,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,47,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,48,0.061193002
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,49,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,50,0.030596501
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,51,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,53,0.038443827
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,56,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,58,0.05864369
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,59,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,60,0.054731895
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,61,0.038443827
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,68,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,71,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,75,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,77,0.020199862
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,78,0.018243965
ASMFC Shrimp Trawl_WGOM_SUMMER,ASMFC Shrimp Trawl,WGOM,SUMMER,WGOM,2000,87,0.020199862
